"loading","measurement_17","measurement_6","measurement_5","measurement_7","attribute_0","measurement_4","attribute_1","product_code","measurement_14","measurement_13","measurement_8","measurement_15","attribute_2","measurement_3","measurement_9","measurement_10","failure"
120.6,701.24,18.702,16.15,10.38,7,12.207,6,4,16.078,17.582,18.367,15.361,6,18.31,11.062,14.755,1
86.85,765.77,16.343,17.586,10.869,7,13.958,6,4,16.178,14.819,19.254,13.852,6,18.023,10.25,15.004,0
94.24,845.279,17.714,17.696,10.595,7,11.884,6,4,14.676,14.509,19.921,15.84,6,18.847,12.228,15.298,0
128.41,674.276,17.322,16.131,13.086,7,9.277,6,4,14.568,14.75,21.216,14.802,6,16.568,13.309,15.003,1
112.51,632.847,17.601,16.138,11.463,7,11.909,6,4,13.676,14.55,18.971,15.628,6,16.269,10.638,15.604,0
153.51,520.577,16.786,15.844,11.08,7,11.389,6,4,14.618,15.83,18.118,15.813,6,16.827,13.793,15.216,0
186.78,708.789,16.829,17.362,13.672,7,12.01,6,4,15.219,15.985,19.372,12.953,6,19.247,11.572,16.355,0
80.38,801.76,17.491,17.791,11.902,7,10.208,6,4,17.83,15.3,20.796,13.79,6,17.601,12.305,15.453,0
144.73,809.78,18.948,16.473,12.811,7,10.656,6,4,14.711,15.603,20.54,15.849,6,16.443,11.121,15.007,0
139.02,618.007,17.816,16.783,13.64,7,10.607,6,4,19.309,16.962,18.466,14.146,6,18.233,12.642,16.085,0
199.59,516.731,17.435,15.917,13.278,7,10.119,6,4,14.378,15.224,19.457,16.828,6,15.715,9.659,17.805,0
179.31,573.791,17.173,15.691,11.296,7,11.564,6,4,13.56,15.602,19.212,13.815,6,17.699,10.936,16.056,0
146.43,841.184,16.639,18.713,12.627,7,13.509,6,4,15.27,16.024,18.6,15.334,6,16.497,12.828,14.239,0
163.44,538.676,17.878,15.368,11.352,7,11.991,6,4,14.753,16.038,17.933,14.467,6,19.029,10.961,16.927,0
168.41,593.993,18.386,14.778,12.494,7,11.765,6,4,16.454,17.277,18.932,14.887,6,16.997,10.76,14.789,1
54.17,557.135,15.841,17.503,11.941,7,11.284,6,4,15.627,15.113,18.971,14.886,6,18.086,10.891,17.712,0
117.87,597.59,15.629,17.065,12.314,7,10.81,6,4,14.934,15.581,20.371,16.301,6,16.714,11.559,16.035,0
107.52,888.235,17.818,18.565,11.259,7,12.601,6,4,17.319,15.422,19.153,14.891,6,19.077,11.807,17.635,0
83.98,644.326,17.117,18.064,11.562,7,11.491,6,4,14.67,15.849,18.474,15.262,6,19.048,9.771,16.708,0
131.31,1049.814,19.023,17.786,13.063,7,13.761,6,4,17.113,13.886,19.907,16.089,6,18.158,11.643,14.726,1
126.45,863.922,17.611,17.674,12.362,7,13.715,6,4,16.951,16.729,19.301,15.879,6,17.747,10.494,13.333,0
108.22,428.162,17.242,14.497,11.482,7,10.849,6,4,16.289,16.555,18.772,14.74,6,18.078,11.105,14.905,0
143.07,522.57,17.763,15.512,11.33,7,9.913,6,4,13.872,15.221,19.282,14.179,6,17.786,11.316,16.404,0
80.51,609.92,16.996,16.748,12.019,7,10.7,6,4,15.577,16.926,19.311,14.771,6,16.829,12.092,16.991,0
152.8,521.282,17.014,18.102,13.008,7,10.839,6,4,18.24,16.603,17.11,15.696,6,18.929,10.729,18.289,0
119.57,884.116,19.077,17.834,9.679,7,12.574,6,4,13.335,15.343,19.094,14.962,6,19.343,9.429,17.562,0
124.17,870.309,19.798,17.137,12.499,7,12.073,6,4,16.537,17.037,18.222,16.463,6,18.835,12.953,14.168,0
90.06,677.292,17.549,16.48,10.614,7,13.092,6,4,17.976,15.514,18.177,17.292,6,15.592,11.306,15.674,0
100.76,683.323,18.652,17.229,12.239,7,11.278,6,4,15.078,15.066,17.289,15.518,6,20.125,13.465,15.334,0
128.66,860.464,17.875,18.841,11.838,7,11.123,6,4,20.105,14.676,19.494,13.301,6,16.833,12.353,14.189,1
142.06,919.793,18.072,19.276,11.207,7,12.389,6,4,14.957,16.274,19.306,14.958,6,17.331,10.072,17.91,0
148.73,674.26,17.111,19.009,10.285,7,10.842,6,4,14.942,14.764,17.721,16.566,6,16.679,12.78,15.609,0
84.74,600.36,15.695,19.236,11.108,7,11.688,6,4,14.389,16.993,17.968,14.06,6,18.381,10.334,16.105,0
80.89,462.562,16.01,16.632,12.215,7,11.745,6,4,16.099,16.03,17.679,14.8,6,17.086,11.793,14.73,1
138.53,749.665,16.298,18.594,12.476,7,11.48,6,4,16.284,14.086,20.292,14.283,6,16.995,9.704,14.357,0
93.35,825.005,17.362,16.829,11.621,7,12.923,6,4,12.917,16.265,20.143,15.934,6,18.592,11.601,17.862,0
164.14,770.144,17.997,17.907,11.51,7,11.858,6,4,17.008,14.619,18.523,16.766,6,19.305,11.861,14.011,0
133.17,1181.998,19.129,19.981,12.043,7,13.533,6,4,14.946,16.325,19.499,14.448,6,19.329,12.726,18.544,1
117.74,813.629,17.784,16.786,10.307,7,11.858,6,4,13.539,14.295,20.464,13.82,6,18.187,11.5,15.446,1
148.77,645.753,16.817,17.015,11.259,7,11.049,6,4,17.857,15.778,19.779,16.992,6,17.727,10.992,15.62,0
107.4,788.37,16.898,16.756,11.157,7,14.072,6,4,15.046,14.642,19.273,14.449,6,18.65,11.632,15.753,0
136.22,551.819,17.002,16.492,13.606,7,11.905,6,4,16.101,14.79,17.433,15.535,6,17.59,13.361,15.927,0
115.35,801.616,17.714,17.426,9.768,7,12.659,6,4,14.726,15.356,19.268,14.253,6,18.017,11.062,14.828,0
113.74,714.995,17.859,16.265,10.774,7,13.154,6,4,15.364,13.599,18.348,15.227,6,18.327,11.98,14.08,0
184.28,818.944,18.519,16.808,11.785,7,12.376,6,4,12.499,13.9,19.923,15.117,6,16.739,9.333,15.674,0
101.09,578.182,17.595,16.483,12.007,7,12.423,6,4,19.641,17.196,17.076,16.058,6,17.662,12.216,16.92,0
94.65,467.884,15.999,16.369,11.243,7,12.307,6,4,16.396,16.542,17.891,14.259,6,16.908,10.544,16.597,0
149.41,695.263,17.744,16.69,11.156,7,13.008,6,4,15.082,16.644,18.141,16.541,6,18.555,11.156,13.704,0
97.98,596.086,18.311,15.613,10.629,7,11.978,6,4,15.018,17.289,18.136,14.803,6,18.003,10.642,16.715,0
140.16,702.433,18.375,16.724,10.951,7,10.845,6,4,15.165,15.522,19.392,16.885,6,18.262,10.783,13.179,0
239.3,634.368,16.531,17.991,11.416,7,10.153,6,4,14.92,15.14,19.494,15.326,6,19.914,11.926,17.054,1
160.62,572.378,16.464,15.167,11.779,7,12.819,6,4,18.918,15.159,19.733,12.874,6,17.933,9.763,16.529,0
137.04,1011.165,18.847,17.26,11.814,7,12.64,6,4,14.64,13.595,20.309,14.14,6,17.944,13.948,16.671,0
111.78,522.773,16.612,16.497,11.881,7,11.102,6,4,15.535,12.909,18.4,15.121,6,16.873,12.19,14.487,1
129.43,791.229,18.108,17.433,13.267,7,12.159,6,4,14.811,16.357,19.157,14.83,6,17.059,10.906,14.445,0
184.7,790.729,18.657,15.742,12.001,7,13.756,6,4,17.326,16.34,18.728,14.074,6,19.134,11.264,14.691,0
151.46,512.72,17.727,16.131,10.536,7,9.409,6,4,15.249,14.996,18.867,15.179,6,17.123,11.894,12.901,0
92.78,745.177,17.683,16.207,10.003,7,12.435,6,4,16.048,15.419,19.839,13.366,6,17.548,10.994,17.232,0
177.76,845.425,18.11,16.756,11.009,7,12.508,6,4,19.547,14.881,19.896,14.597,6,18.14,12.093,14.62,0
140.34,880.403,18.464,18.358,11.377,7,11.411,6,4,13.196,17.528,19.645,15.587,6,17.264,11.282,16.247,1
158.01,529.415,18.174,16.684,12.615,7,11.416,6,4,16.751,15.562,16.99,15.647,6,17.789,10.134,12.35,0
114.81,740.995,17.228,17.188,10.972,7,12.61,6,4,18.475,16.576,19.063,14.755,6,18.648,11.594,14.456,0
97.33,803.244,18.064,17.748,12.937,7,12.331,6,4,17.984,15.47,18.718,13.651,6,18.383,11.662,14.866,0
136.79,594.443,17.432,16.744,12.069,7,10.62,6,4,16.308,15.16,19.108,14.832,6,16.649,10.666,15.959,0
68.87,1004.242,19.264,17.608,9.474,7,13.772,6,4,12.104,15.761,18.71,14.35,6,16.62,13.444,15.952,0
76.88,608.056,18.037,16.315,11.663,7,10.337,6,4,17.007,13.61,18.722,16.299,6,16.511,12.638,17.038,1
126.7,839.629,18.086,17.255,12.833,7,10.554,6,4,14.308,13.942,20.727,15.153,6,18.061,12.925,16.754,0
118.43,815.136,17.305,18.44,10.358,7,12.298,6,4,16.964,15.229,18.934,15.204,6,18.386,12.207,14.607,0
132.93,689.406,17.24,16.135,10.246,7,11.27,6,4,16.645,16.496,20.187,15.648,6,17.16,12.328,16.961,0
155.84,646.184,17.944,16.577,9.672,7,10.804,6,4,14.716,16.157,19.451,15.584,6,17.773,10.022,16.62,1
158.52,716.181,17.741,18.582,11.766,7,10.147,6,4,15.367,15.002,18.592,16.789,6,18.418,12.681,19.452,1
138.87,702.527,17.407,16.172,12.383,7,13.12,6,4,15.713,17.334,18.719,13.975,6,16.93,12.152,16.581,1
165.92,893.536,17.885,17.705,11.751,7,12.221,6,4,16.03,15.81,20.057,14.26,6,18.348,12.472,14.702,0
112.28,464.228,15.786,16.457,10.113,7,10.864,6,4,15.915,14.492,18.578,15.656,6,18.282,12.657,17.878,0
90.97,719.537,17.198,18.224,12.18,7,11.466,6,4,15.782,15.115,19.037,14.578,6,18.71,10.61,15.135,0
112.89,535.277,17.335,15.621,12.279,7,11.674,6,4,13.387,15.128,18.279,14.93,6,19.286,11.717,14.795,0
98.79,732.226,17.607,17.143,10.747,7,11.221,6,4,15.339,14.868,19.258,14.325,6,17.428,13.187,20.03,1
95.12,744.996,18.303,15.936,11.659,7,12.424,6,4,13.099,15.255,19.38,14.997,6,18.855,11.203,17.254,0
134.7,696.642,17.243,15.903,10.484,7,13.508,6,4,16.825,16.248,18.538,14.686,6,18.101,12.859,14.113,0
135.5,526.197,16.862,17.002,12.527,7,10.776,6,4,18.459,15.042,18.371,16.539,6,17.249,10.791,15.289,1
135.55,647.49,17.482,15.956,13.089,7,12.762,6,4,12.81,14.668,19.254,14.13,6,18.476,8.878,17.187,0
105.34,623.479,16.81,16.185,10.818,7,13.628,6,4,15.415,17.334,18.047,14.788,6,18.328,11.387,15.715,0
89.69,825.95,18.594,18.773,11.876,7,11.327,6,4,18.36,15.844,18.32,15.809,6,18.796,11.797,15.69,0
154.45,1040.438,18.386,17.585,10.489,7,13.315,6,4,17.683,15.151,20.862,15.437,6,17.094,12.135,14.935,0
128.74,885.002,18.493,16.843,13.311,7,12.426,6,4,15.456,15.264,20.03,13.831,6,17.456,12.005,17.628,0
112.84,1026.151,18.034,18.526,12.948,7,12.88,6,4,18.358,14.653,20.105,13.967,6,19.193,13.7,14.409,1
79.09,483.385,17.037,16.507,13.443,7,10.356,6,4,16.462,15.702,17.866,15.325,6,17.223,12.718,16.295,0
86.79,647.115,18.193,16.614,11.312,7,11.564,6,4,17.127,16.378,18.219,12.486,6,18.221,11.295,14.923,0
131.83,940.835,17.06,17.419,12.427,7,13.228,6,4,18.085,15.973,21.078,15.551,6,15.783,12.285,14.566,0
54.83,799.928,17.197,17.633,11.836,7,11.613,6,4,15.117,15.865,20.222,14.681,6,18.216,11.883,16.554,0
133.98,651.035,17.752,18.239,12.777,7,10.538,6,4,17.205,15.348,18.299,12.992,6,19.219,10.46,13.528,0
85.04,683.895,17.951,16.428,11.924,7,12.23,6,4,17.527,15.279,18.63,16.083,6,17.081,11.153,14.509,0
143.98,711.741,18.208,15.374,11.106,7,10.04,6,4,13.161,16.791,21.465,14.739,6,17.049,11.103,15.959,0
182.08,706.999,19.084,16.073,11.716,7,11,6,4,17.809,13.704,19.646,16.41,6,17.041,9.021,14.441,0
118.66,645.191,16.897,16.917,12.372,7,11.024,6,4,16.19,15.754,19.613,14.027,6,17.299,11.602,17.05,0
168.26,852.771,18.617,16.649,11.489,7,12.053,6,4,13.489,14.832,19.869,14.772,6,17.209,12.326,18.527,0
133.14,762.985,17.36,16.63,11.913,7,12.179,6,4,14.635,15.79,20.567,14.975,6,16.991,9.807,15.7,0
118.02,633.82,15.691,18.89,11.997,7,11.672,6,4,15.552,15.103,17.881,13.763,6,14.306,13.53,14.93,0
105.92,659.248,17.702,16.294,13.324,7,11.058,6,4,15.857,15.009,19.321,13.797,6,16.294,12.274,16.578,0
139.14,1065.147,19.397,19.322,11.864,7,11.848,6,4,15.964,14.789,19.938,15.296,6,16.04,11.382,15.499,1
210.62,527.06,16.301,16.53,12.816,7,10.683,6,4,14.095,13.982,19.057,15.933,6,19.04,12.325,17.679,1
168.74,715.506,18.28,17.828,11.595,7,9.821,6,4,16.041,15.462,19.572,14.049,6,16.918,10.45,13.826,1
152.6,526.859,17.618,16.576,11.782,7,10.218,6,4,16.444,16.173,18.413,15.986,6,16.3,10.837,14.377,0
166.91,680.725,17.77,18.573,13.406,7,9.877,6,4,17.668,15.664,18.642,14.768,6,17.843,11.473,17.621,1
90.66,887.092,18.495,17.305,12.278,7,12.207,6,4,13.523,17.209,20.241,13.521,6,18.037,10.531,17.02,0
108.24,492.54,16.629,16.132,11.321,7,12.264,6,4,16.755,15.914,17.827,16.018,6,15.755,10.531,15.161,1
212.24,792.999,17.575,18.078,10.943,7,11.848,6,4,16.934,15.69,19.346,15.931,6,17.993,11.095,16.682,0
112.17,539.516,16.93,17.054,11.182,7,11.548,6,4,15.166,15.963,17.07,15.181,6,17.458,13.502,17.208,0
124.32,553.705,18.134,17.143,10.77,7,10.062,6,4,17.653,17.393,18.012,16.12,6,18.469,10.171,16.273,0
88.93,564.811,15.781,16.626,14.104,7,10.927,6,4,16.286,14.254,19.576,16.053,6,19.978,13.322,15.149,0
133.27,779.205,18.431,16.347,11.483,7,13.138,6,4,14.492,13.699,18.598,14.896,6,18,11.803,15.863,0
72.3,483.458,17.626,15.446,11.724,7,12.096,6,4,18.261,16.138,17.254,17.398,6,17.598,11.147,14.522,0
87.91,581.432,18.111,16.105,9.947,7,12.06,6,4,17.925,14.352,17.659,15.671,6,19.037,10.539,15.755,0
134.83,443.408,16.113,15.7,11.393,7,11.428,6,4,15.052,14.756,18.457,15.792,6,19.137,11.651,15.353,1
147.54,916.597,18.611,17.359,11.079,7,12.165,6,4,14.204,15.439,20.047,14.777,6,16.854,12.157,13.886,0
120.99,771.007,17.402,16.54,11.354,7,13.307,6,4,17.933,16.481,19.412,14.837,6,17.046,11.297,12.328,0
100.98,749.275,16.553,18.853,12.287,7,10.915,6,4,14.908,15.581,19.951,15.863,6,18.936,10.797,15.736,1
88.44,653.518,17.921,16.04,10.764,7,11.573,6,4,15.057,14.778,18.705,15.362,6,17.69,12.756,17.722,0
70.1,556.938,16.525,18.682,11.007,7,10.121,6,4,15.402,16.743,18.272,14.246,6,18.434,10.336,16.732,0
153.15,711.528,19.199,16.974,11.985,7,11.124,6,4,17.22,15.222,17.852,15.634,6,18.657,12.057,15.863,1
136.07,626.612,16.349,17.452,11.261,7,12.156,6,4,15.186,15.674,18.578,14.128,6,17.774,11.46,15.412,0
97.62,548.006,16.573,18.363,11.639,7,10.039,6,4,15.107,17.353,18.178,14.742,6,17.565,11.29,15.623,0
154.06,710.691,19.187,17.669,9.942,7,10.819,6,4,14.828,15.124,17.622,15.022,6,17.319,11.43,15.619,0
154.5,687.029,17.275,17.139,11.636,7,11.662,6,4,17.991,16.574,18.971,13.701,6,17.21,11.98,13.038,0
108.42,417.932,16.988,14.986,12.26,7,10.656,6,4,15.148,16.6,18.727,16.347,6,16.856,10.673,17.331,1
166.36,893.282,18.498,18.467,12.944,7,10.64,6,4,15.238,12.93,20.433,16.725,6,17.002,10.789,14.865,1
336.22,840.126,17.04,18.471,11.611,7,12.989,6,4,17.847,16.547,19.317,16.381,6,17.372,10.946,14.747,0
144.63,903.329,19.354,17.014,13.811,7,12.254,6,4,18.733,16.01,19.636,15.9,6,19.04,11.073,14.209,0
169.08,692.441,20.534,16.649,10.993,7,10.537,6,4,17.777,17.381,17.252,14.89,6,18.914,10.931,15.331,0
109.26,454.925,16.573,16.592,11.622,7,11.353,6,4,16.453,14.311,17.586,14.39,6,18.632,10.822,17.655,0
139.59,640.723,16.53,17.31,12.168,7,11.834,6,4,16.779,13.301,19.439,17.014,6,16.83,9.791,18.546,0
101.07,578.919,16.559,15.351,12.986,7,12.437,6,4,16.547,17.463,19.501,13.858,6,17.172,11.063,15.623,0
111.51,688.505,16.724,16.252,10.635,7,12.906,6,4,17.171,14.782,19.849,14.071,6,17.641,10.258,15.814,0
165.45,861.633,17.331,18.192,12.153,7,12.712,6,4,15.542,15.951,19.451,18.061,6,18.259,12.169,17.178,0
86.39,835.114,18.461,16.592,11.613,7,11.916,6,4,17.133,15.247,20.203,14.715,6,18.093,11.386,13.846,0
119.08,920.535,18.087,16.706,11.131,7,13.515,6,4,17.26,16.341,20.472,14.58,6,19.68,11.018,17.248,0
133.41,941.307,19.433,17.516,10.957,7,12.775,6,4,12.887,16.429,19.074,15.021,6,18.847,11.475,15.317,1
133.64,636.016,16.502,16.396,13.233,7,11.655,6,4,14.892,15.022,19.985,12.799,6,17.236,11.272,15.093,0
99.4,783.494,17.946,15.892,10.001,7,12.192,6,4,17.468,17.145,20.48,14.861,6,17.104,11.288,15.351,0
98.62,685.377,17.672,16.581,11.629,7,11.056,6,4,16.792,17.185,20.132,14.744,6,17.91,9.782,15.111,0
84.76,541.736,16.553,16.045,10.46,7,11.492,6,4,15.242,15.504,19.331,14.976,6,17.159,10.332,17.978,1
163.08,629.659,18.204,18.668,10.327,7,11.238,6,4,15.837,16.808,16.907,13.91,6,18.475,9.23,13.738,0
141.17,641.608,17.594,16.678,12.452,7,11.143,6,4,13.749,16.719,19.326,13.557,6,17.257,10.298,17.533,0
123.9,956.669,18.766,16.88,12.591,7,13.236,6,4,17.374,14.768,20.116,14.041,6,17.275,11.792,17.632,0
160.02,833.581,18.367,17.112,11.518,7,11.986,6,4,14.483,16.452,19.714,16.534,6,17.605,11.516,13.732,0
133.42,920.562,18.674,17.969,12.151,7,10.551,6,4,14.649,14.389,21.202,14.643,6,18.545,10.596,17.341,0
86.82,694.863,15.582,17.884,12.15,7,11.702,6,4,16.137,15.946,20.06,12.864,6,18.309,12.332,16.79,0
105.63,746.222,18.157,17.811,10.132,7,12.416,6,4,13.254,14.076,17.597,15.556,6,17.039,12.121,16.268,0
130.17,738.752,17.349,17.091,11.927,7,11.825,6,4,14.543,13.778,20.056,15.178,6,19.185,10,16.035,0
100.75,744.837,18.06,15.912,10.275,7,13.474,6,4,13.985,14.141,19.038,14.542,6,17.686,10.379,15.757,0
117.71,419.245,16.208,16.065,10.592,7,11.69,6,4,17.519,15.973,17.485,16.501,6,16.901,11.629,18.7,1
171.05,659.554,16.697,18.088,11.662,7,11.171,6,4,15.326,15.32,18.95,15.992,6,16.455,11.221,17.85,0
104.68,759.96,16.971,16.664,11.603,7,12.514,6,4,10.956,15.829,20.015,15.266,6,17.783,12.123,15.932,1
116.62,1019.596,19.683,17.7,10.551,7,12.029,6,4,17.32,15.123,20.404,15.276,6,17.595,11.157,14.756,0
69.89,797.948,18.886,17.451,12.837,7,11.539,6,4,17.381,17.989,19.161,14.548,6,17.4,9.927,13.457,0
181.34,936.632,18.111,18.706,12.25,7,10.841,6,4,14.11,16.307,20.878,14.971,6,17.309,11.442,18.111,1
83.27,675.797,17.991,16.358,11.125,7,11.902,6,4,13.122,14.441,18.795,17.269,6,17.026,11.178,16.278,0
134.54,512.756,17.643,16.275,12.219,7,9.08,6,4,16.48,15.937,18.962,14.095,6,16.833,12.374,14.559,1
105.53,708.87,17.124,17.6,11.238,7,11.867,6,4,16.406,13.274,18.943,13.913,6,17.389,11.633,16.841,0
133.01,783.106,17.751,17.703,10.342,7,12.454,6,4,13.831,15.235,18.749,15.662,6,17.142,11.575,15.591,0
70.92,663.445,17.228,17.556,9.463,7,10.876,6,4,18.99,15.479,18.941,12.85,6,18.337,12.019,18.238,1
73.66,697.218,19.264,15.937,10.686,7,12.021,6,4,17.369,15.017,18.23,15.931,6,19.105,10.541,14.001,0
175.81,863.333,18.291,19.892,12.11,7,11.699,6,4,18.103,15.628,17.773,14.546,6,17.37,11.972,12.323,1
132.53,968.496,17.525,18.881,11.254,7,13.579,6,4,15.691,14.949,19.89,18.301,6,17.458,10.286,17.211,0
180.36,540.32,15.503,17.093,8.715,7,11.353,6,4,17.395,13.687,18.996,14.71,6,17.588,12.483,13.922,0
122.09,803.802,17.044,18.11,10.933,7,12.195,6,4,16.805,13.459,19.722,16.325,6,17.028,11.173,12.627,0
89.94,567.682,17.869,16.952,12.9,7,11.42,6,4,16.668,15.353,17.549,15.726,6,17.52,10.254,13.245,0
139.9,648.271,17.33,15.993,11.935,7,11.347,6,4,17.045,13.929,19.475,14.34,6,17.713,12.769,16.19,1
94.68,401.537,15.668,16.392,10.49,7,11.889,6,4,15.942,16.948,17.336,17.115,6,17.792,11.723,14.434,0
100.47,475.357,15.924,17.326,11.577,7,10.275,6,4,15.81,17.31,19.011,16.324,6,15.964,9.936,15.362,0
111.4,809.952,17.473,18.419,11.99,7,11.739,6,4,16.532,15.436,19.57,16.052,6,18.413,10.661,13.177,0
96.5,731.187,17.372,17.849,11.306,7,10.884,6,4,18.075,15.66,19.954,15.025,6,16.31,10.135,15.923,0
127.84,671.754,17.064,16.927,13.318,7,11.049,6,4,15.367,13.482,19.95,14.5,6,19.024,10.971,16.841,0
161.03,635.877,16.828,15.924,12.15,7,12.306,6,4,15.934,14.982,19.74,15.064,6,17.198,10.518,21.157,0
138.37,608.781,16.042,16.687,11.028,7,12.069,6,4,16.302,15.1,19.425,14.389,6,18.053,11.496,13.834,0
133.58,439.977,17.235,16.446,11.999,7,10.551,6,4,14.194,15.124,17.261,14.569,6,18.877,11.635,14.051,0
128.33,589.042,17.861,14.858,11.957,7,12.143,6,4,14.929,15.339,18.765,14.788,6,18.637,11.814,16.345,0
78.42,804.524,17.717,16.874,11.844,7,12.962,6,4,18.045,17.485,19.514,14.143,6,18.317,11.231,14.621,0
121.64,727.584,17.812,16.781,12.193,7,11.868,6,4,16.815,15.762,18.973,14.085,6,17.402,12.503,14.356,0
148.03,677.9,15.238,17.39,11.678,7,10.914,6,4,17.585,15.715,20.855,14.189,6,19.034,13.843,15.004,1
262.3,912.328,18.782,17.615,11.6,7,12.03,6,4,16.884,15.634,19.355,15.719,6,17.318,13.394,14.514,0
178.53,685.579,18.362,17.474,11.892,7,12.777,6,4,14.647,15.916,16.887,12.919,6,16.772,10.947,16.539,1
119.6,603.726,18.601,16.109,11.545,7,10.83,6,4,18.445,15.712,18.098,13.674,6,16.973,11.813,16.57,1
177.57,908.191,17.531,18.183,10.688,7,12.848,6,4,17.519,16.54,19.648,14.497,6,18.213,12.637,15.379,1
157.72,618.012,16.351,17.339,11.755,7,11.856,6,4,14.8,14.374,18.677,14.466,6,18.571,11.975,15.482,1
182.39,834.704,18.517,15.986,11.469,7,11.891,6,4,15.479,13.211,20.531,16.716,6,17.61,12.08,17.214,1
167.31,685.611,15.645,18.338,12.166,7,12.924,6,4,16.252,13.959,18.77,15.221,6,18.37,11.241,14.686,0
94.88,677.307,18.325,16.574,14.326,7,11.508,6,4,14.612,16.246,18.337,13.858,6,19.332,12.074,16.75,0
183.46,464.648,18.026,14.799,12.138,7,10.816,6,4,16.18,15.8,18.945,14.743,6,17.054,8.355,17.291,0
94.53,525.878,16.558,15.867,13.957,7,11.246,6,4,18.589,18.032,18.922,15.861,6,16.702,12.338,12.892,1
83.54,823.276,20.304,16.679,11.509,7,13.427,6,4,16.409,14.782,17.175,13.197,6,16.793,10.052,12.706,0
113.32,675.673,17.156,17.23,12.192,7,11.881,6,4,13.355,15.424,18.821,15.189,6,18.152,11.455,15.303,0
106.45,561.722,17.373,15.354,12.442,7,11.966,6,4,16.87,14.136,18.606,16.621,6,17.255,11.707,14.612,0
108.07,647.838,18.524,16.697,12.891,7,12.331,6,4,17.304,15.545,17.74,14.472,6,17.678,9.202,14.089,1
142.31,603.446,16.603,17.137,11.899,7,10.64,6,4,17.404,15.46,19.528,15.172,6,18.31,11.356,15.427,0
108.95,708.473,17.045,16.717,13.094,7,12.352,6,4,15.208,14.705,19.595,15.106,6,18.981,11.015,15.742,0
70.18,728.536,17.165,18.433,9.663,7,10.477,6,4,15.942,17.006,19.865,14.831,6,16.733,10.389,16.488,0
147.29,716.979,17.765,17.996,11.027,7,11.978,6,4,16.568,14.636,18.344,14.22,6,18.087,10.123,16.158,0
153.93,641.015,16.896,16.485,11.727,7,11.061,6,4,15.293,15.469,19.81,14.528,6,18.797,12.024,16.802,0
127.57,939.766,20.051,16.413,12.783,7,11.752,6,4,14.444,16.949,19.937,15.072,6,17.794,12.556,16.838,1
86.56,828.79,17.62,16.432,11.978,7,13.211,6,4,17.71,16.128,20.331,13.453,6,17.063,10.595,13.727,0
90.34,957.535,17.581,18.063,12.321,7,12.489,6,4,17.162,14.141,20.733,13.15,6,18.243,12.405,14.614,0
129.56,819.533,18.718,16.68,12.939,7,13.184,6,4,14.084,16.412,18.43,15.393,6,19.685,12.131,14.525,0
99.91,604.049,17.187,16.108,12.354,7,10.71,6,4,16.081,14.474,19.563,12.804,6,17.826,12.216,14.218,0
90.18,600.724,17.846,16.794,10.854,7,11.214,6,4,15.791,15.057,18.048,15.043,6,17.377,11.337,15.52,0
177.75,839.741,18.652,17.176,12.809,7,12.421,6,4,14.391,16.448,19.016,16.768,6,18.711,11.831,17.033,1
127.22,832.006,17.85,17.389,13.018,7,12.549,6,4,15.74,16.544,19.307,15.991,6,17.7,12.392,13.487,0
138.3,373.193,16.697,15.911,10.015,7,10.402,6,4,14.912,16.044,17.979,14.252,6,17.666,9.967,17.652,0
128.8,558.652,16.93,17.463,11.952,7,10.639,6,4,15.14,15.113,18.038,14.4,6,18.531,12.222,13.579,1
128.37,433.925,15.531,17.042,11.53,7,11.364,6,4,19.689,17.177,17.821,15.097,6,16.482,11.401,14.966,1
113.48,500.136,16.963,16.875,11.856,7,11.713,6,4,14.871,16.01,17.091,15.401,6,17.372,11.431,15.276,0
161.7,826.306,18.008,17.417,11.359,7,12.684,6,4,17.037,13.99,19.479,14.167,6,17.52,10.289,14.286,0
110.66,524.678,16.951,16.506,11.143,7,10.576,6,4,15.216,16.422,18.721,15.707,6,17.491,11.355,15.005,0
138.32,887.985,17.633,19.143,9.808,7,12.019,6,4,16.542,14.309,19.892,14.997,6,18.037,9.597,15.329,0
205.93,766.422,17.745,16.612,10.394,7,13.424,6,4,15.86,16.938,18.529,15.701,6,16.965,12.332,16.418,0
125.98,444.743,16.529,16.34,11.701,7,10.736,6,4,15.979,15.6,18.496,16.099,6,18.271,9.883,15.455,0
108.65,681.751,15.968,16.78,10.733,7,11.97,6,4,13.677,15.321,20.529,13.589,6,18.182,11.378,18.443,0
120.99,525.84,16.2,15.823,12.794,7,12.009,6,4,14.547,14.96,18.847,16.498,6,17.863,11.894,15.127,1
231.78,808.113,18.817,17.408,10.87,7,11.476,6,4,17.787,15.043,18.603,15.407,6,18.608,13.071,13.107,1
95.59,806.198,19.284,17.475,11.015,7,11.16,6,4,13.637,18.263,18.743,16.353,6,18.846,11.376,16.478,1
157.04,582.959,17.647,17.952,13.39,7,11.573,6,4,14.51,18.098,17.011,14.124,6,16.465,10.075,15.436,0
72.84,748.619,16.199,18.33,11.619,7,12.997,6,4,16.24,15.974,18.925,14.614,6,18.532,11.497,14.202,1
168.3,646.718,17.723,18.36,13.502,7,11.86,6,4,16.204,14.836,17.062,15.207,6,18.581,10.565,14.142,0
154.82,659.122,17.388,15.605,12.091,7,11.262,6,4,15.641,14.342,20.34,16.014,6,17.527,11.444,15.108,1
